Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
27	1	25624924	25627743	2819	2	yes	22	0	0	25.363636	13.902879	0	15	52	0	0	0	0	0	2.318182	3.846908	0	8	0.272727	1.077113	0	0	-2.045455	3.258356	-8	0	22.176638	0.602491	0	29.52	17.352041	0	15	60	0	0	0	0	0	2.44	3.618011	0	8	0.24	1.011599	0	0	-2.2	3.082207	-8	0	15.011698	3.540676	0.001063	37.921053	19.331226	0	17	60	0.131579	0.811107	0	0	0	3.289474	3.570963	0	8	0.447368	1.369501	0	1	-2.842105	2.871353	-7	0	0	0	0	1	0.000355	0.488652	0.583688	0	14.888889	0.677531	0	55.1875	10.094347	0	37	60	0.3125	1.25	0	0	0	5.5625	3.520772	3	12	1	2	0	5	-4.5625	2.25	-7	-3	18.037037	1.569821	0	48.619048	15.084682	0	25	60	0.238095	1.091089	0	0	0	6	3.391165	3	10	1.52381	2.379476	0	5	-4.47619	1.990453	-7	-3
28	1	25628224	25630343	2119	2	yes	19.417143	0.806665	0	48.05	15.243549	0	24	60	0.25	1.118034	0	0	0	6.15	3.407036	3	10	1.6	2.414866	0	5	-4.55	2.012461	-7	-3	20	0	0	45.761905	18.184897	0.047619	24	60	0.238095	1.091089	0	0	0	5.857143	3.5817	3	10	1.52381	2.379476	0	5	-4.333333	2.198484	-7	-3	22.754833	2.92182	0.001886	40.757576	17.864123	0.030303	20	60	27.515152	157.167331	0.030303	0	0	6.181818	3.539549	3	12	2.060606	2.548767	0	5	-4.121212	2.287979	-7	0	1	1	0.000472	0	0	0.515094	0.218868	0	25.920228	0.500761	0	39.464286	16.12792	0	20	60	32.428571	170.618576	0.035714	0	0	6.928571	3.242411	4	12	2.428571	2.6024	0	5	-4.5	2.168802	-7	-3	27.34188	0.475017	0	38.607143	15.626045	0	20	60	32.428571	170.618576	0.035714	0	0	6.857143	3.285369	4	12	2.607143	2.601129	0	5	-4.25	2.38242	-7	1
29	1	25630924	25632343	1419	2	yes	26.22	0.81191	0	37.607143	15.093141	0	20	60	32.428571	170.618576	0.035714	0	0	6.857143	3.285369	4	12	2.821429	2.625425	0	6	-4.035714	2.486737	-7	1	22.082621	0.525368	0	38.708333	14.299526	0	24	60	37.833333	184.282549	0.041667	0	0	7.458333	3.243444	4	12	3.5	2.467176	0	6	-3.958333	2.726348	-7	1	20.242083	2.883748	0.002815	38.233333	13.723082	0	24	60	30.266667	164.835536	0.033333	0	0	7.6	4.206727	4	12	3.333333	2.537081	0	6	-4.266667	4.101584	-12	1	1	2	0.001408	0	0	0.452113	0.63662	0.059155	16.196581	0.837404	0	37.590909	12.152441	0	27	60	41.045455	192.520247	0.045455	0	0	8.590909	4.468505	4	12	4.5	1.870829	0	6	-4.090909	4.729936	-12	1	17.97151	0.166606	0	37.473684	11.490907	0	28	60	0	0	0	0	0	8.631579	4.79827	2	14	4.157895	2.242597	0	6	-4.473684	4.800097	-12	1
30	1	25635324	25638043	2719	2	yes	18.248571	0.432804	0	32.8	9.854734	0	25	37	0	0	0	0	0	9.55	5.10392	2	14	2.2	2.783409	0	6	-7.35	5.018649	-14	-2	17.97151	0.166606	0	34.421053	11.833642	0	25	60	0	0	0	0	0	9.473684	5.32675	1	15	2.052632	2.778363	0	6	-7.421053	5.188832	-14	-1	18.590224	0.799839	0	34	11.707751	0	25	60	9.758621	52.551781	0.034483	0	0	9	5.411628	0	14	1.448276	2.414039	0	6	-7.551724	5.254836	-13	0	1	1	0.000368	0	0	0.427941	0.658088	0	18.683761	0.766993	0	31.636364	8.381075	0	25	36	12.863636	60.335803	0.045455	0	0	10.181818	5.048681	1	14	1.181818	2.260138	0	6	-9	5.09902	-13	0	18.960114	0.195971	0	30.428571	5.705887	0	25	35	13.47619	61.755663	0.047619	0	0	10.52381	4.718252	3	14	0.952381	2.03657	0	5	-9.571429	4.832923	-13	0
31	1	25639624	25641043	1419	2	yes	20.462857	3.75046	0.022857	34.407407	11.77435	0.037037	27	60	12.481481	55.051983	0.074074	0	0	9	5.560852	0	14	1.185185	3.951991	0	2	-7.814815	7.065828	-13	0	23.327635	0.470021	0	37.076923	10.586494	0	27	60	12.961538	56.084565	0.076923	0	0	9.346154	5.366133	0	14	1.230769	4.023011	0	2	-8.115385	7.027528	-13	0	23.346235	1.380358	0	37.925926	11.279409	0	27	60	12.481481	55.051983	0.074074	0	0	9	5.560852	0	14	1.185185	3.951991	0	2	-7.814815	7.065828	-13	0	1	0	0	0	0	0.393662	0.834507	0	21.603989	1.615951	0	38.56	11.464002	0	27	60	13.48	57.177443	0.08	0	0	8.8	5.737305	0	14	1.28	4.097967	0	2	-7.52	7.269342	-13	0	19.045584	0.930853	0	40.380952	11.620999	0	31	60	16.047619	62.288423	0.095238	0	0	8.047619	5.978931	0	14	1.52381	4.445436	0	2	-6.52381	7.540683	-13	0
32	1	25642024	25643843	1819	2	yes	15.757143	0.491641	0	38.588235	10.524132	0	31	60	19.823529	69.067209	0.117647	0	54	6.941176	5.067921	0	13	2.764706	6.703818	0	20	-4.176471	9.200783	-13	16	17.700855	0.608487	0	34.526316	11.955326	0	24	60	17.736842	65.416479	0.105263	0	54	6.526316	4.93703	0	13	4.578947	8.335438	0	20	-1.947368	11.047743	-13	17	18.982976	1.891344	0	36.178571	13.792251	0	24	60	201	990.022783	0.142857	0	54	4.714286	4.875161	0	12	4.75	8.351647	0	20	0.035714	10.682218	-12	19	1	2	0.001099	2	0.001099	0.513736	0.510989	0	22.017094	0.570457	0	37.6	12.773671	0	27	60	225.12	1047.381072	0.16	0	54	4.4	4.725816	0	11	5.32	8.678133	0	20	0.92	10.831743	-10	19	24	0	0	37.875	12.972588	0	27	60	234.5	1068.834798	0.166667	0	54	3.958333	4.267971	0	11	5.541667	8.792186	0	20	1.583333	10.533246	-10	19
33	1	25645224	25647643	2419	2	yes	19.997143	0.053452	0	40.5	11.918583	0	30	60	264.55	1172.32129	0.1	0	0	3.8	4.111601	0	10	6.55	9.332879	0	20	2.75	10.992222	-10	19	20.641026	0.889252	0	41.136364	12.151016	0	32	60	240.5	1117.813672	0.090909	0	0	3.636364	3.946613	0	10	7.772727	9.719552	0	20	4.136364	11.377904	-9	19	18.522098	1.785162	0	43.703704	12.847672	0	32	60	195.962963	1009.099007	0.074074	0	0	3.407407	3.629571	0	10	9.37037	10.046615	0	21	5.962963	11.437057	-9	19	1	2	0.000826	0	0	0.446694	0.411983	0	17.623932	0.485089	0	47.555556	12.636186	0	34	60	293.944444	1235.667977	0.111111	0	46	2.166667	1.424574	0	4	13.833333	9.531681	0	21	11.666667	9.222734	-2	19	17.096866	1.586286	0	47.555556	12.636186	0	34	60	293.944444	1235.667977	0.111111	0	46	2.166667	1.424574	0	4	13.833333	9.531681	0	21	11.666667	9.222734	-2	19
34	1	25659424	25661043	1619	2	yes	15.617143	0.48678	0	32.75	21.937791	0	14	60	3.125	12.5	0.0625	0	0	1.4375	1.631717	0	4	0.3125	1.25	0	0	-1.125	1.586401	-4	0	16.17094	0.539162	0	30	22.106693	0	8	60	2.777778	11.785113	0.055556	0	0	1.277778	1.601674	0	4	0.277778	1.178511	0	0	-1	1.53393	-4	0	18.278223	1.269179	0	25.217391	21.576411	0	8	60	2.173913	10.425721	0.043478	0	0	1.26087	1.452815	0	4	0.347826	1.191206	0	0	-0.913043	1.443262	-3	0	1	1	0.000617	0	0	0.479012	0.984568	0	18.877493	0.426722	0	21.95	19.988089	0	7	60	2.5	11.18034	0.05	0	0	1.4	1.500877	0	4	0.4	1.273206	0	0	-1	1.521772	-4	0	17.22792	0.523085	0	16.473684	16.046351	0	3	60	2.631579	11.470787	0.052632	0	0	1.578947	1.426565	0	4	0.421053	1.304513	0	3	-1.157895	1.500487	-4	1
35	1	25731974	25736198	4224	2	yes	15.788571	0.408906	0	33.388889	14.021575	0	20	60	222.333333	411.029411	0.277778	0	1131	13.055556	46.957393	0	9	17.388889	60.674773	0	16	4.333333	14.454798	-5	14	12.415954	2.170761	0	33.764706	14.459121	0	20	60	235.411765	419.801152	0.294118	0	1131	13.588235	48.351653	0	9	17.705882	62.478761	0	7	4.117647	14.615413	-5	5	15.173213	5.242954	0.014908	42.078947	16.242057	0	21	60	158.868421	433.214956	0.157895	0	840	6.815789	32.504349	0	6	8.105263	42.019165	0	5	1.289474	10.371239	-3	4	0	5	0.001183	1	0.000237	0.492071	0.518107	0	20.615385	0.487199	0	45.571429	17.477332	0	21	60	96.904762	444.073407	0.047619	0	0	10.857143	43.724462	0	3	12.904762	56.637359	0	4	2.047619	13.683845	-3	4	18.165242	1.434689	0	48.380952	14.430787	0	26	60	96.904762	444.073407	0.047619	0	0	1.380952	3.707778	0	3	0.571429	1.535299	0	1	-0.809524	4.118483	-3	1
36	1	25732076	25734450	2374	2	yes	15.534286	0.499537	0	34.315789	14.212876	0	20	60	210.631579	402.692219	0.263158	0	1131	12.368421	45.732569	0	9	16.684211	59.04523	0	16	4.315789	14.047746	-5	14	11.119658	1.344804	0	34.125	14.854292	0	20	60	250.125	429.017929	0.3125	0	1131	13.875	49.92244	0	6	18.8125	64.355491	0	7	4.9375	14.685452	-2	5	11.128788	2.634235	0.026515	41.689655	16.397089	0	23	60	138	338.566832	0.172414	0	840	8.448276	37.174863	0	6	10.62069	48.015186	0	6	2.172414	11.671299	-3	5	0	4	0.001684	1	0.000421	0.498105	0.596211	0	14.980057	1.004078	0	47.3125	17.39624	0	26	60	0	0	0	0	0	14.125	50.009166	0	17	17.375	64.741409	0	7	3.25	15.660992	-3	5	17.099715	1.39131	0	45.578947	17.108529	0	21	60	107.105263	466.861018	0.052632	0	0	12.105263	45.905573	0	17	14.631579	59.457931	0	7	2.526316	14.408209	-3	5
37	1	25733326	25734988	1662	2	yes	6.677143	1.324788	0.18	41.583333	16.555462	0	34	60	0	0	0	0	0	19.083333	57.476411	0	17	24.833333	74.09433	0	7	5.75	17.797472	-1	5	10.527066	1.880344	0	49.583333	17.809386	0	32	60	0	0	0	0	0	18.583333	57.645402	0	17	23.083333	74.654913	0	7	4.5	18.078113	-1	5	14.576923	3.468799	0	46.043478	16.955767	0	21	60	88.478261	424.326833	0.043478	0	0	10.043478	41.776982	0	3	12.086957	54.079834	0	6	2.043478	13.078359	-3	5	0	0	0	0	0	0.470836	0.616356	0	19.792023	1.683379	0	46.043478	16.955767	0	21	60	88.478261	424.326833	0.043478	0	0	10.043478	41.776982	0	3	12.086957	54.079834	0	6	2.043478	13.078359	-3	5	22.880342	0.374068	0	46.625	16.825996	0	21	60	84.791667	415.392636	0.041667	0	0	9.625	40.910095	0	3	11.583333	52.948635	0	6	1.958333	12.797687	-3	5
38	1	26671505	26671658	153	1	asm	3	0	1	60	0	0	60	60	14.666667	25.403412	0.333333	0	44	17.333333	30.022214	0	52	1	1.732051	0	3	-16.333333	30.92464	-52	3	1.793548	0.436884	1	60	0	0	60	60	14.666667	25.403412	0.333333	0	44	17.333333	30.022214	0	52	1	1.732051	0	3	-16.333333	30.92464	-52	3	1.793548	0.436884	1	60	0	0	60	60	14.666667	25.403412	0.333333	0	44	17.333333	30.022214	0	52	1	1.732051	0	3	-16.333333	30.92464	-52	3	0	0	0	1	0.006494	0.623377	0	0	1.793548	0.436884	1	60	0	0	60	60	14.666667	25.403412	0.333333	0	44	17.333333	30.022214	0	52	1	1.732051	0	3	-16.333333	30.92464	-52	3	2.874644	0.331595	1	60	0	0	60	60	0	0	0	0	0	17.333333	30.022214	0	52	1	1.732051	0	3	-16.333333	30.92464	-52	3
39	1	27935352	27935513	161	1	asm	6	0	0	60	0	0	60	60	701	1223.79305	0.375	0	3338	5.25	5.522681	0	14	1.375	2.774244	0	8	-3.875	6.791539	-13	7	4.883436	1.234247	0.607362	60	0	0	60	60	436.071429	955.851732	0.357143	0	1725	3.142857	4.801557	0	13	1.214286	2.154729	0	2	-1.928571	5.539568	-13	2	4.883436	1.234247	0.607362	60	0	0	60	60	436.071429	955.851732	0.357143	0	1725	3.142857	4.801557	0	13	1.214286	2.154729	0	2	-1.928571	5.539568	-13	2	0	0	0	0	0	0.5	0.228395	0.617284	4.883436	1.234247	0.607362	60	0	0	60	60	436.071429	955.851732	0.357143	0	1725	3.142857	4.801557	0	13	1.214286	2.154729	0	2	-1.928571	5.539568	-13	2	5.737892	0.440409	0.262108	60	0	0	60	60	55.222222	110.317471	0.222222	0	274	3.666667	5.744563	0	14	1	1	0	2	-2.666667	5.97913	-13	2
40	1	28247799	28248108	309	1	asm	0.988571	0.106444	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	0	14	0.045161	57	0.183871	0.587097	0.970968	0	1	0	1	60	0	0	60	60	17.5	55.339859	0.1	0	0	6.6	6.432556	0	7	0.1	0.316228	0	0	-6.5	6.13279	-23	-4	9	0	0	60	0	0	60	60	599.2	457.116032	0.9	0	1255	1	0.471405	0	1	1.6	0.699206	0	2	0.6	0.699206	-1	1
41	1	30345268	30346047	779	1	asm	37.722857	1.694519	0	54.25	15.374059	0	14	60	198.083333	702.720907	0.104167	0	308	1.479167	2.989269	0	6	0.1875	0.816225	0	0	-1.291667	2.431691	-6	0	33.376068	1.506518	0	53.268293	16.460596	0	14	60	231.902439	756.436243	0.121951	0	308	1.658537	3.198513	0	6	0.219512	0.880687	0	0	-1.439024	2.598546	-6	0	28.558259	6.586953	0	53.428571	16.291765	0	14	60	226.380952	748.010857	0.119048	0	308	1.761905	3.22951	0	6	0.214286	0.87054	0	0	-1.547619	2.661399	-6	0	1	0	0	1	0.001282	0.326923	1	0	22.988604	6.12348	0	60	0	0	60	60	297.125	847.533337	0.15625	0	1254	2.3125	3.532682	0	6	0.28125	0.991394	0	0	-2.03125	2.890299	-6	0	14.415954	3.235195	0	60	0	0	60	60	322.225806	856.624138	0.225806	0	1254	8.483871	5.858731	0	16	1.870968	2.045188	0	4	-6.612903	4.681007	-12	0
42	1	31574986	31577373	2387	2	yes	7.828571	2.556925	0.24	60	0	0	60	60	97.25	344.639812	0.125	0	177	1.25	1.914854	0	4	0.5625	1.152895	0	2	-0.6875	1.302242	-3	1	3.501425	1.330681	1	60	0	0	60	60	129.666667	396.714767	0.166667	0	177	1.083333	1.311372	0	3	0.333333	0.778499	0	2	-0.75	1.288057	-2	0	5.548765	1.414446	0.429468	60	0	0	60	60	258.173913	482.399274	0.304348	0	1260	2.043478	1.988107	0	4	0.826087	1.072473	0	2	-1.217391	1.622471	-3	0	0	0	0	7	0.002931	0.477806	0.678811	0.018425	6.25641	1.990637	0.612536	60	0	0	60	60	337.076923	519.823281	0.384615	0	1260	2.846154	2.034951	1	6	1.153846	1.143544	0	2	-1.692308	1.702186	-3	0	6.623932	0.513695	0.008547	52.285714	19.609372	0	6	60	313	507.490053	0.357143	0	1260	2.571429	2.243428	0	6	1.071429	1.141139	0	2	-1.5	1.82925	-3	0
43	1	34568174	34568269	95	0	asm	17.077143	0.2672	0	58.157895	8.029551	0	60	60	21.578947	75.544921	0.157895	0	66	46.684211	46.670301	1	101	3.631579	9.220813	0	10	-43.052632	48.574655	-96	0	9.979381	1.767645	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	9.979381	1.767645	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	0	0	0	6	0.0625	0.489583	0	0	9.979381	1.767645	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	18.259259	0.880596	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.263158	45.400492	2	101	3.842105	9.154617	0	10	-44.421053	47.623892	-96	-1
44	1	34568218	34568275	57	0	asm	16.325714	2.069611	0	55.35	14.790733	0	25	60	20.5	73.688177	0.15	0	17	45.7	45.63828	1	98	3.55	8.982293	0	7	-42.15	47.451111	-96	-1	9.59322	2.182364	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	9.59322	2.182364	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	0	0	0	8	0.137931	0.482759	0	0	9.59322	2.182364	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.052632	45.625862	1	101	3.736842	9.188411	0	10	-44.315789	47.724967	-96	0	18.350427	0.51241	0	55.105263	15.154371	0	25	60	4.368421	15.424405	0.105263	0	17	48.263158	45.400492	2	101	3.842105	9.154617	0	10	-44.421053	47.623892	-96	-1
45	1	35097907	35111496	13589	3	yes	28.168571	0.91635	0	60	0	0	60	60	191.34375	688.969947	0.09375	0	0	1.0625	2.461805	0	2	0.5625	1.045343	0	3	-0.5	1.778002	-2	0	25.150997	0.358557	0	57.931034	11.14172	0.034483	60	60	211.137931	721.948441	0.103448	0	575	0.62069	1.567842	0	2	0.413793	0.866736	0	2	-0.206897	1.264327	-2	1	16.948642	5.780713	0.000074	56.891089	12.615785	0.039604	60	60	61.207921	393.828676	0.049505	0	0	0.554455	1.284331	0	2	0.267327	0.691247	0	1	-0.287129	1.194459	-1	0	1	2	0.000147	10	0.000736	0.466961	0.664827	0.004121	27.364672	0.482025	0	60	0	0	60	60	1.2	6.572671	0.033333	0	0	0.8	1.423933	0	2	0.166667	0.530669	0	0	-0.633333	1.217214	-3	0	28.441595	0.508647	0	60	0	0	60	60	1.2	6.572671	0.033333	0	0	0.7	1.417866	0	2	0.1	0.402578	0	0	-0.6	1.220514	-3	0
46	1	35101421	35111976	10555	3	yes	18.2	0.779391	0	57.96875	8.574096	0	57	60	192.0625	688.775863	0.125	0	23	0.46875	1.046788	0	2	0.25	0.718421	0	1	-0.21875	1.156591	-1	0	17.638177	1.081069	0	58.088235	8.324362	0	57	60	180.764706	669.15175	0.117647	0	23	0.470588	1.022039	0	2	0.235294	0.698866	0	1	-0.235294	1.129731	-1	0	15.451265	5.693878	0.000095	59.051282	5.608198	0	60	60	79.25641	447.192205	0.064103	0	0	0.551282	1.14696	0	2	0.269231	0.69643	0	2	-0.282051	1.215671	-2	0	0	2	0.000189	0	0	0.46997	0.523683	0.005305	28.202279	0.402273	0	60	0	0	60	60	1.241379	6.685032	0.034483	0	0	0.655172	1.421163	0	3	0.103448	0.409253	0	0	-0.551724	1.212618	-3	0	38.675214	1.080971	0	60	0	0	60	60	225.977273	632.654669	0.25	0	763	0.340909	1.05529	0	1	1.159091	2.44895	0	7	0.818182	2.713213	-1	7
47	1	35104824	35106643	1819	2	yes	9.06	0.237827	0	60	0	0	60	60	0	0	0	0	0	1.4	1.577621	0	2	0.8	1.032796	0	2	-0.6	1.837873	-5	0	9.384615	0.487199	0	60	0	0	60	60	0	0	0	0	0	1.3	1.636392	0	2	1	1.054093	0	2	-0.3	2.002776	-5	2	10.300934	0.803525	0	60	0	0	60	60	0	0	0	0	0	1.333333	1.914854	0	5	1.066667	1.032796	0	2	-0.266667	2.086236	-4	2	0	0	0	0	0	0.503846	0.27033	0.017582	10.162393	0.716626	0	60	0	0	60	60	0	0	0	0	0	1.181818	1.834022	0	2	1.454545	0.934199	0	2	0.272727	1.793929	-1	2	9.703704	0.457275	0	60	0	0	60	60	0	0	0	0	0	1	1.885618	0	2	1.2	1.032796	0	2	0.2	1.932184	-4	2
48	1	35107824	35109643	1819	2	yes	10.72	1.195215	0	60	0	0	60	60	0	0	0	0	0	1.230769	1.83275	0	4	0.615385	0.960769	0	2	-0.615385	1.804553	-4	2	11.672365	0.780699	0	60	0	0	60	60	0	0	0	0	0	1.2	1.698739	0	4	0.533333	0.915475	0	2	-0.666667	1.676163	-4	2	15.123558	2.502658	0	60	0	0	60	60	0	0	0	0	0	1.190476	1.569046	0	3	0.428571	0.810643	0	2	-0.761905	1.609496	-3	1	0	1	0.000549	0	0	0.469231	0.596703	0	18.495726	0.500695	0	60	0	0	60	60	0	0	0	0	0	1.315789	1.600439	0	4	0.368421	0.760886	0	2	-0.947368	1.544657	-4	1	17.729345	1.143038	0	60	0	0	60	60	0	0	0	0	0	1.136364	1.552125	0	3	0.318182	0.716231	0	2	-0.818182	1.468279	-3	0
49	1	37816473	37816722	249	1	asm	23.114286	1.186636	0	60	0	0	60	60	495.854167	880.080001	0.4375	0	1492	2.979167	2.365439	0	6	0.020833	0.144338	0	0	-2.958333	2.360656	-6	0	21	0	0.992	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	21	0	0.992	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	0	6	0.024	19	0.076	0.436	0.704	0	21	0	0.992	60	0	0	60	60	540.931818	906.443662	0.477273	0	1492	2.977273	2.415922	0	6	0	0	0	0	-2.977273	2.415922	-6	0	23	0	0	60	0	0	60	60	774.136364	928.580552	0.522727	0	1929	0.068182	0.333949	0	0	0.409091	0.897495	0	2	0.340909	0.887725	0	2
50	1	38208245	38208408	163	1	asm	21.394286	0.489396	0	60	0	0	60	60	202.1875	510.606688	0.25	0	623	0.96875	1.750288	0	3	0.96875	1.092035	0	2	0	1.545023	-1	2	14.90303	1.2058	0	60	0	0	60	60	202.1875	510.606688	0.25	0	623	1.03125	1.750288	0	3	1.03125	1.149597	0	3	0	1.545023	-1	2	14.90303	1.2058	0	60	0	0	60	60	202.1875	510.606688	0.25	0	623	1.03125	1.750288	0	3	1.03125	1.149597	0	3	0	1.545023	-1	2	0	0	0	0	0	0.439024	1	0	14.90303	1.2058	0	60	0	0	60	60	202.1875	510.606688	0.25	0	623	1.03125	1.750288	0	3	1.03125	1.149597	0	3	0	1.545023	-1	2	23.34188	1.007081	0	60	0	0	60	60	445.6	956.854903	0.257143	0	1881	2.4	2.58047	0	6	3.028571	2.975248	0	7	0.628571	2.015903	-1	2
51	1	39998124	40001203	3079	2	yes	26.588571	0.492797	0	60	0	0	60	60	104.096774	329.986601	0.193548	0	150	1.16129	1.4628	0	3	1.516129	5.691344	0	1	0.354839	5.730319	-2	1	23.196581	2.079448	0	58.8	7.099296	0	60	60	92.2	311.784503	0.171429	0	150	1	1.328422	0	2	1.371429	5.363744	0	1	0.371429	5.341765	-2	1	21.690685	2.214344	0	59.137255	5.882243	0	60	60	64.058824	260.575318	0.137255	0	40	0.960784	1.31089	0	2	1.039216	4.476431	0	1	0.078431	4.520368	-2	1	1	0	0	6	0.001948	0.41461	0.977922	0	22.116809	0.63743	0	60	0	0	60	60	0	0	0	0	0	1.208333	1.250362	0	2	1.666667	6.511973	0	2	0.458333	6.460443	-2	1	18.136752	2.50339	0	57.314286	11.509003	0.028571	60	60	265.257143	797.239552	0.114286	0	1544	1.314286	1.388428	0	3	1.457143	5.397945	0	2	0.142857	5.451081	-3	1
52	1	43857455	43857791	336	1	asm	17.622857	1.470061	0	60	0	0	60	60	48.208333	132.683992	0.166667	0	224	0.708333	0.858673	0	2	0.458333	2.245366	0	0	-0.25	1.893926	-2	0	3.662722	3.937023	0.751479	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	3.662722	3.937023	0.751479	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	0	0	0	3	0.008902	0.51632	0.931751	0	3.662722	3.937023	0.751479	54.782609	17.286244	0.086957	60	60	51.26087	134.924294	0.26087	0	224	0.913043	1.378835	0	3	0.565217	2.312537	0	0	-0.347826	2.102135	-2	0	9.834758	1.244894	0.005698	55.9375	14.968717	0.0625	55	60	461.0625	728.115602	0.5	0	1702	2.1875	2.040221	0	5	0.8125	2.762095	0	2	-1.375	3.138471	-5	0
